id,age,gender,race,driving_experience,education,income,credit_score,vehicle_ownership,vehicle_year,married,children,postal_code,annual_mileage,vehicle_type,speeding_violations,DUIs,past_accidents,outcome
235574,65+,female,majority,30y+,university,upper class,0.651007869,TRUE,after 2015,TRUE,TRUE,10238,12000,sedan,5,0,2,FALSE
440993,16-25,male,majority,0-9y,university,working class,0.370734817,TRUE,before 2015,FALSE,FALSE,10238,12000,sedan,0,0,0,TRUE
446993,16-25,male,majority,0-9y,high school,poverty,0.305145078,TRUE,before 2015,FALSE,FALSE,10238,14000,sedan,0,0,0,FALSE
82684,26-39,male,majority,10-19y,university,upper class,0.574414422,TRUE,before 2015,FALSE,FALSE,32765,,sedan,2,0,5,TRUE
301242,26-39,female,majority,10-19y,university,middle class,0.450014568,TRUE,before 2015,FALSE,TRUE,10238,13000,sedan,1,0,1,FALSE
784122,26-39,male,majority,10-19y,university,upper class,0.636449096,TRUE,before 2015,TRUE,TRUE,10238,,sedan,0,1,4,FALSE
884967,65+,male,majority,30y+,university,upper class,0.457671703,FALSE,before 2015,TRUE,TRUE,10238,,sedan,4,0,8,FALSE
7722,26-39,female,minority,0-9y,high school,poverty,0.335747373,FALSE,before 2015,FALSE,TRUE,10238,15000,sedan,0,0,0,TRUE
278557,26-39,female,majority,10-19y,none,poverty,0.318694765,FALSE,before 2015,FALSE,TRUE,32765,,sports car,1,2,0,FALSE
123443,26-39,male,majority,10-19y,university,upper class,0.557840327,TRUE,after 2015,TRUE,TRUE,10238,10000,sedan,2,0,0,FALSE
112143,16-25,female,majority,0-9y,none,working class,0.192427412,FALSE,before 2015,FALSE,TRUE,32765,11000,sedan,0,0,0,TRUE
912138,26-39,male,majority,10-19y,university,working class,0.352824325,FALSE,before 2015,TRUE,TRUE,32765,11000,sports car,6,1,3,TRUE
601305,65+,female,majority,0-9y,university,upper class,0.647569235,FALSE,after 2015,TRUE,TRUE,10238,11000,sedan,0,0,0,TRUE
602274,16-25,female,majority,0-9y,high school,middle class,0.457236263,TRUE,after 2015,FALSE,FALSE,92101,10000,sedan,0,0,0,FALSE
352099,26-39,male,majority,10-19y,none,middle class,0.504246929,TRUE,before 2015,FALSE,TRUE,10238,13000,sedan,0,0,1,FALSE
660400,16-25,male,majority,0-9y,high school,poverty,0.374962501,TRUE,before 2015,FALSE,TRUE,10238,15000,sedan,0,0,0,TRUE
267614,16-25,female,majority,0-9y,university,upper class,0.660315621,TRUE,before 2015,FALSE,TRUE,10238,11000,sports car,0,0,0,FALSE
974380,40-64,female,majority,20-29y,high school,upper class,0.416917887,TRUE,before 2015,FALSE,TRUE,32765,12000,sedan,3,0,0,FALSE
346585,26-39,female,majority,10-19y,high school,upper class,0.635084035,TRUE,before 2015,TRUE,FALSE,10238,17000,sedan,0,1,0,FALSE
536135,26-39,male,majority,10-19y,high school,middle class,0.404928851,TRUE,before 2015,TRUE,TRUE,92101,11000,sedan,2,0,0,FALSE
75569,40-64,female,majority,20-29y,high school,upper class,0.495628393,FALSE,after 2015,TRUE,FALSE,10238,11000,sedan,2,0,0,FALSE
415320,16-25,male,majority,0-9y,none,poverty,0.392177835,FALSE,before 2015,TRUE,FALSE,10238,,sedan,0,0,0,TRUE
645135,40-64,female,majority,10-19y,high school,upper class,0.51494505,TRUE,after 2015,TRUE,TRUE,10238,11000,sedan,0,0,2,FALSE
421596,65+,male,majority,30y+,university,upper class,0.503222539,TRUE,after 2015,TRUE,TRUE,10238,9000,sedan,6,2,10,FALSE
164636,26-39,female,majority,10-19y,university,upper class,0.714033903,TRUE,before 2015,TRUE,TRUE,21217,11000,sedan,0,0,0,TRUE
405100,26-39,male,majority,10-19y,high school,working class,0.36705124,FALSE,before 2015,TRUE,FALSE,10238,14000,sedan,1,0,1,TRUE
315223,40-64,female,majority,20-29y,high school,middle class,0.579392904,TRUE,before 2015,FALSE,FALSE,92101,13000,sedan,2,0,0,FALSE
628723,40-64,female,majority,20-29y,high school,middle class,0.558470224,TRUE,before 2015,FALSE,TRUE,10238,10000,sedan,1,0,4,FALSE
483693,16-25,female,majority,0-9y,high school,working class,0.291977658,FALSE,before 2015,FALSE,TRUE,32765,12000,sedan,0,0,0,TRUE
416795,40-64,female,majority,20-29y,high school,middle class,0.661584142,TRUE,before 2015,FALSE,TRUE,32765,12000,sedan,5,0,0,FALSE
712973,16-25,female,majority,0-9y,none,poverty,0.378829029,FALSE,before 2015,FALSE,FALSE,10238,17000,sedan,0,0,0,TRUE
755061,16-25,female,minority,0-9y,high school,poverty,0.374070559,TRUE,before 2015,FALSE,FALSE,10238,15000,sedan,0,0,0,TRUE
625426,40-64,male,majority,20-29y,university,upper class,,TRUE,before 2015,FALSE,FALSE,10238,13000,sedan,3,1,2,FALSE
162614,65+,male,majority,30y+,university,upper class,0.459378575,TRUE,before 2015,TRUE,TRUE,10238,13000,sedan,1,0,5,FALSE
732843,40-64,male,majority,20-29y,university,middle class,,TRUE,before 2015,FALSE,FALSE,10238,15000,sedan,2,0,5,FALSE
466761,40-64,female,majority,0-9y,university,upper class,0.465450684,TRUE,after 2015,TRUE,TRUE,10238,11000,sedan,0,0,0,FALSE
498232,16-25,male,minority,0-9y,high school,middle class,0.408686698,TRUE,before 2015,FALSE,TRUE,32765,9000,sedan,0,0,0,TRUE
170391,65+,female,majority,20-29y,high school,upper class,0.588802139,TRUE,before 2015,TRUE,TRUE,10238,11000,sedan,2,0,2,FALSE
918640,40-64,male,majority,20-29y,high school,upper class,0.615024679,TRUE,before 2015,TRUE,TRUE,32765,7000,sedan,3,1,0,FALSE
937134,65+,female,majority,30y+,high school,upper class,,TRUE,before 2015,TRUE,TRUE,32765,8000,sedan,2,0,0,FALSE
273764,40-64,female,majority,20-29y,university,upper class,0.546460114,TRUE,after 2015,TRUE,TRUE,10238,8000,sedan,1,0,1,FALSE
418555,26-39,female,minority,10-19y,none,working class,,TRUE,before 2015,FALSE,FALSE,10238,16000,sedan,1,0,1,FALSE
344228,65+,male,majority,0-9y,university,upper class,0.73799482,TRUE,after 2015,TRUE,FALSE,10238,17000,sedan,0,0,0,FALSE
809278,40-64,female,majority,10-19y,none,working class,0.427373364,TRUE,before 2015,FALSE,TRUE,32765,10000,sedan,3,0,0,FALSE
68145,16-25,female,majority,0-9y,high school,poverty,0.412991841,FALSE,before 2015,FALSE,FALSE,10238,,sedan,0,0,0,TRUE
128369,40-64,male,majority,20-29y,university,upper class,0.695323197,FALSE,before 2015,TRUE,TRUE,32765,7000,sedan,3,1,1,FALSE
194925,16-25,female,majority,0-9y,high school,poverty,0.291234413,FALSE,before 2015,FALSE,TRUE,10238,13000,sedan,0,0,0,TRUE
303507,16-25,female,majority,0-9y,high school,poverty,0.244133263,FALSE,before 2015,TRUE,TRUE,10238,11000,sedan,0,0,0,TRUE
244931,65+,male,majority,0-9y,university,upper class,0.508274015,TRUE,after 2015,TRUE,TRUE,10238,9000,sedan,0,0,0,FALSE
570030,16-25,female,majority,0-9y,none,poverty,0.293258481,TRUE,before 2015,FALSE,TRUE,10238,14000,sedan,0,0,0,FALSE
918038,26-39,female,majority,10-19y,none,poverty,0.343641719,FALSE,before 2015,FALSE,FALSE,10238,13000,sedan,0,1,0,TRUE
102325,16-25,female,majority,0-9y,university,poverty,0.50332252,FALSE,before 2015,FALSE,FALSE,10238,15000,sports car,0,0,0,TRUE
653061,26-39,female,majority,0-9y,university,upper class,,FALSE,after 2015,FALSE,TRUE,10238,,sedan,0,0,0,FALSE
706892,40-64,female,majority,20-29y,university,upper class,0.663051369,TRUE,after 2015,TRUE,TRUE,10238,,sedan,2,0,0,FALSE
761911,40-64,male,majority,0-9y,none,poverty,0.202708438,FALSE,before 2015,FALSE,TRUE,32765,11000,sedan,0,0,0,TRUE
271656,26-39,female,majority,10-19y,high school,upper class,0.665343329,TRUE,before 2015,TRUE,TRUE,32765,12000,sedan,1,0,0,FALSE
820690,65+,male,majority,30y+,university,upper class,0.538623693,TRUE,after 2015,TRUE,TRUE,10238,9000,sedan,8,0,5,FALSE
622930,16-25,female,majority,0-9y,high school,working class,0.410136705,FALSE,before 2015,FALSE,FALSE,10238,15000,sedan,0,0,0,FALSE
81394,16-25,male,majority,0-9y,none,poverty,0.313645585,TRUE,before 2015,FALSE,TRUE,10238,13000,sedan,0,0,0,FALSE
373844,26-39,male,majority,0-9y,university,upper class,0.507324136,TRUE,before 2015,FALSE,TRUE,32765,12000,sedan,0,0,0,FALSE
368392,16-25,male,majority,0-9y,none,poverty,0.209507388,FALSE,before 2015,FALSE,TRUE,10238,14000,sedan,0,0,0,TRUE
447175,16-25,female,majority,0-9y,high school,working class,0.490724054,TRUE,before 2015,FALSE,FALSE,10238,15000,sedan,0,0,0,TRUE
182095,40-64,male,majority,20-29y,university,middle class,0.581498674,TRUE,before 2015,TRUE,TRUE,10238,14000,sedan,5,0,0,FALSE
451696,26-39,female,majority,0-9y,high school,upper class,0.685035951,TRUE,before 2015,FALSE,TRUE,10238,12000,sedan,0,0,0,TRUE
953021,26-39,male,majority,0-9y,university,middle class,0.473931649,TRUE,after 2015,FALSE,TRUE,10238,,sedan,0,0,0,FALSE
462465,16-25,male,majority,0-9y,high school,working class,,FALSE,before 2015,FALSE,TRUE,10238,11000,sedan,0,0,0,TRUE
617007,40-64,male,majority,10-19y,university,upper class,0.512846136,TRUE,after 2015,TRUE,TRUE,10238,10000,sedan,4,0,2,FALSE
560773,40-64,male,majority,10-19y,university,upper class,0.662461756,TRUE,after 2015,TRUE,FALSE,10238,13000,sedan,1,0,1,FALSE
438008,40-64,female,majority,20-29y,high school,upper class,0.556413315,TRUE,before 2015,FALSE,FALSE,10238,17000,sedan,1,0,4,FALSE
212573,16-25,female,minority,0-9y,high school,poverty,0.267346659,FALSE,before 2015,FALSE,FALSE,10238,17000,sedan,0,0,0,FALSE
492516,65+,female,majority,30y+,university,upper class,0.809411259,TRUE,before 2015,TRUE,TRUE,10238,9000,sedan,5,0,4,FALSE
538225,16-25,female,majority,0-9y,none,poverty,0.367943548,FALSE,after 2015,TRUE,TRUE,10238,11000,sedan,0,0,0,FALSE
658402,65+,female,majority,30y+,university,upper class,0.503354711,FALSE,before 2015,FALSE,TRUE,10238,11000,sedan,5,0,3,FALSE
325516,65+,female,majority,0-9y,none,middle class,0.534287706,TRUE,before 2015,TRUE,TRUE,10238,13000,sedan,0,0,0,FALSE
200283,16-25,female,majority,0-9y,university,middle class,,FALSE,before 2015,FALSE,TRUE,32765,10000,sports car,0,0,0,FALSE
913707,16-25,female,majority,0-9y,high school,middle class,,FALSE,before 2015,FALSE,TRUE,10238,13000,sedan,0,0,0,TRUE
905750,40-64,male,majority,20-29y,none,middle class,0.449011776,TRUE,before 2015,TRUE,TRUE,32765,7000,sedan,7,0,1,TRUE
107029,40-64,male,majority,20-29y,university,upper class,0.803252342,TRUE,before 2015,FALSE,TRUE,10238,10000,sedan,2,0,3,FALSE
304803,26-39,female,majority,0-9y,high school,middle class,,TRUE,before 2015,TRUE,TRUE,32765,8000,sports car,0,0,0,FALSE
124204,16-25,female,majority,0-9y,none,poverty,0.186185115,FALSE,before 2015,FALSE,FALSE,10238,17000,sedan,0,0,0,TRUE
781586,40-64,female,majority,10-19y,university,upper class,,TRUE,after 2015,TRUE,FALSE,10238,13000,sedan,0,1,0,FALSE
644662,26-39,male,majority,10-19y,high school,working class,0.315129356,FALSE,before 2015,FALSE,FALSE,32765,,sedan,2,0,1,FALSE
903407,16-25,male,majority,0-9y,none,poverty,,FALSE,before 2015,FALSE,TRUE,32765,12000,sedan,0,0,0,FALSE
968669,65+,female,majority,30y+,university,upper class,0.483638012,TRUE,after 2015,TRUE,TRUE,32765,9000,sedan,4,1,2,FALSE
993267,26-39,female,majority,10-19y,high school,poverty,0.385874101,TRUE,before 2015,FALSE,FALSE,10238,14000,sedan,0,1,0,FALSE
423938,65+,male,majority,30y+,high school,upper class,0.634372502,TRUE,after 2015,TRUE,FALSE,32765,11000,sedan,11,1,5,FALSE
125168,16-25,male,majority,0-9y,high school,working class,0.362174119,TRUE,before 2015,FALSE,FALSE,10238,16000,sedan,0,0,0,TRUE
175635,26-39,female,majority,10-19y,high school,poverty,,FALSE,before 2015,TRUE,TRUE,32765,5000,sedan,0,2,3,TRUE
525386,65+,female,majority,10-19y,university,upper class,0.692883636,TRUE,before 2015,TRUE,TRUE,10238,10000,sedan,2,0,1,FALSE
500215,65+,female,majority,30y+,high school,upper class,0.577702853,TRUE,before 2015,FALSE,TRUE,10238,11000,sedan,2,0,3,FALSE
572994,40-64,male,majority,20-29y,university,upper class,0.664065014,TRUE,after 2015,TRUE,TRUE,10238,11000,sedan,0,1,1,FALSE
58735,40-64,male,majority,20-29y,high school,upper class,0.489702406,FALSE,after 2015,FALSE,FALSE,10238,,sedan,3,0,1,FALSE
319953,26-39,female,minority,0-9y,none,poverty,0.282869481,FALSE,before 2015,TRUE,FALSE,10238,13000,sports car,0,0,0,TRUE
487355,40-64,male,majority,0-9y,high school,working class,0.431700412,FALSE,before 2015,FALSE,TRUE,10238,10000,sedan,0,0,0,TRUE
232470,16-25,male,majority,0-9y,university,poverty,0.126453431,TRUE,before 2015,FALSE,TRUE,10238,14000,sedan,0,0,0,TRUE
565198,16-25,male,majority,0-9y,none,poverty,0.28599761,FALSE,before 2015,FALSE,TRUE,10238,12000,sedan,0,0,0,TRUE
371727,26-39,male,majority,10-19y,university,upper class,0.543007443,TRUE,after 2015,FALSE,TRUE,10238,15000,sedan,1,0,1,FALSE
165944,26-39,male,majority,10-19y,high school,middle class,0.370656785,TRUE,before 2015,FALSE,TRUE,32765,,sedan,6,0,1,FALSE
532459,16-25,female,majority,0-9y,high school,poverty,,FALSE,before 2015,FALSE,FALSE,10238,18000,sports car,0,0,0,FALSE
613091,65+,female,majority,20-29y,high school,upper class,0.791710111,TRUE,after 2015,TRUE,TRUE,32765,11000,sedan,5,0,2,FALSE
88882,26-39,female,majority,10-19y,high school,working class,0.471796309,FALSE,before 2015,TRUE,TRUE,10238,5000,sedan,0,0,2,FALSE
187197,26-39,male,majority,10-19y,university,upper class,,FALSE,before 2015,TRUE,FALSE,10238,12000,sedan,0,0,0,FALSE
351757,26-39,female,majority,10-19y,none,working class,0.62863315,FALSE,before 2015,TRUE,TRUE,21217,9000,sedan,0,1,2,TRUE
735929,16-25,male,majority,0-9y,high school,poverty,0.344818056,FALSE,before 2015,FALSE,TRUE,10238,10000,sedan,0,0,0,TRUE
224890,40-64,male,majority,20-29y,high school,upper class,0.547822591,TRUE,before 2015,FALSE,FALSE,10238,15000,sports car,5,0,1,FALSE
864601,16-25,male,majority,0-9y,high school,poverty,0.339864835,FALSE,before 2015,FALSE,FALSE,10238,16000,sedan,0,0,0,TRUE
485798,16-25,female,majority,0-9y,high school,poverty,0.289787144,FALSE,after 2015,FALSE,FALSE,10238,13000,sedan,0,0,0,FALSE
733833,16-25,male,majority,0-9y,university,middle class,0.597934786,TRUE,before 2015,TRUE,TRUE,92101,13000,sedan,0,0,0,TRUE
750465,26-39,female,majority,0-9y,none,working class,0.369293079,FALSE,before 2015,FALSE,TRUE,10238,14000,sedan,0,0,0,TRUE
660556,65+,male,majority,30y+,none,working class,0.417125037,TRUE,before 2015,TRUE,TRUE,10238,9000,sedan,6,1,6,FALSE
28109,40-64,male,majority,20-29y,university,upper class,0.570277671,TRUE,before 2015,TRUE,FALSE,32765,7000,sedan,5,1,4,FALSE
219960,40-64,female,majority,20-29y,high school,middle class,0.534048338,TRUE,before 2015,FALSE,FALSE,10238,16000,sports car,1,0,0,TRUE
252894,40-64,male,majority,20-29y,university,upper class,,FALSE,after 2015,TRUE,TRUE,32765,11000,sedan,5,0,0,FALSE
76297,40-64,male,majority,0-9y,university,upper class,0.596828006,TRUE,after 2015,TRUE,TRUE,92101,13000,sedan,0,0,0,FALSE
763891,65+,female,majority,30y+,university,upper class,0.640948803,TRUE,after 2015,TRUE,TRUE,10238,,sedan,2,1,4,FALSE
403707,40-64,female,minority,20-29y,high school,middle class,0.586062751,FALSE,before 2015,FALSE,TRUE,32765,13000,sports car,2,1,0,FALSE
792734,40-64,female,majority,0-9y,university,upper class,0.616824778,TRUE,after 2015,TRUE,TRUE,10238,9000,sedan,0,0,0,FALSE
268227,65+,male,minority,30y+,high school,middle class,0.322466018,TRUE,after 2015,TRUE,TRUE,10238,,sedan,2,0,1,FALSE
519764,65+,male,majority,30y+,none,middle class,0.344957865,TRUE,before 2015,FALSE,TRUE,32765,15000,sedan,7,0,0,FALSE
912172,16-25,male,majority,0-9y,university,upper class,0.715403423,TRUE,after 2015,TRUE,TRUE,32765,10000,sedan,0,0,0,FALSE
560068,26-39,male,majority,10-19y,high school,working class,0.408292006,TRUE,before 2015,TRUE,FALSE,10238,10000,sedan,1,0,1,TRUE
652414,16-25,male,majority,0-9y,none,poverty,0.270844012,FALSE,before 2015,FALSE,TRUE,10238,,sedan,0,0,0,TRUE
126077,26-39,female,majority,10-19y,university,upper class,0.606735715,TRUE,before 2015,FALSE,TRUE,10238,12000,sedan,1,0,2,FALSE
220269,65+,female,majority,30y+,university,upper class,0.582468018,TRUE,before 2015,FALSE,TRUE,10238,14000,sedan,1,1,3,FALSE
136946,65+,male,majority,0-9y,high school,upper class,0.606220645,TRUE,before 2015,TRUE,TRUE,10238,,sedan,0,0,0,FALSE
379940,26-39,male,majority,0-9y,university,upper class,,TRUE,before 2015,FALSE,FALSE,32765,12000,sedan,0,0,0,TRUE
856902,26-39,female,majority,10-19y,high school,middle class,0.755633866,FALSE,before 2015,FALSE,TRUE,10238,16000,sedan,0,0,0,TRUE
241888,16-25,male,majority,0-9y,university,poverty,0.291208626,FALSE,before 2015,FALSE,TRUE,32765,11000,sedan,0,0,0,TRUE
908199,26-39,female,majority,10-19y,university,upper class,0.616111724,TRUE,after 2015,FALSE,FALSE,10238,13000,sedan,0,0,0,FALSE
373218,40-64,female,minority,10-19y,high school,working class,0.47123614,TRUE,before 2015,FALSE,FALSE,10238,12000,sedan,0,0,0,FALSE
656042,65+,female,majority,30y+,university,upper class,0.678237022,TRUE,after 2015,TRUE,TRUE,10238,,sedan,2,0,7,FALSE
313500,40-64,male,majority,20-29y,high school,middle class,0.515348646,TRUE,before 2015,TRUE,TRUE,10238,10000,sedan,1,0,2,FALSE
919241,65+,male,majority,10-19y,high school,upper class,0.507690849,TRUE,after 2015,TRUE,TRUE,32765,7000,sedan,3,1,4,FALSE
647888,40-64,female,majority,10-19y,none,working class,0.509910297,FALSE,before 2015,FALSE,FALSE,10238,13000,sedan,0,0,1,FALSE
161832,40-64,female,majority,0-9y,none,working class,0.503859735,FALSE,before 2015,TRUE,TRUE,10238,11000,sedan,0,0,0,TRUE
476769,40-64,male,majority,20-29y,university,middle class,0.577135942,FALSE,before 2015,TRUE,TRUE,10238,7000,sedan,4,0,3,FALSE
431314,26-39,male,majority,0-9y,university,middle class,0.647755497,TRUE,before 2015,TRUE,TRUE,10238,,sedan,0,0,0,FALSE
351356,65+,male,majority,0-9y,university,upper class,,FALSE,before 2015,FALSE,TRUE,32765,11000,sedan,0,0,0,TRUE
447424,40-64,male,majority,20-29y,high school,middle class,0.577813184,TRUE,before 2015,FALSE,FALSE,10238,12000,sedan,3,2,4,FALSE
201707,40-64,male,majority,20-29y,high school,middle class,0.495350284,TRUE,before 2015,FALSE,TRUE,32765,9000,sedan,4,1,2,FALSE
903320,16-25,male,majority,0-9y,high school,poverty,0.452676559,FALSE,before 2015,TRUE,FALSE,10238,12000,sedan,0,0,0,TRUE
486639,16-25,male,majority,0-9y,university,middle class,0.616426204,TRUE,before 2015,TRUE,TRUE,32765,11000,sedan,0,0,0,TRUE
252686,26-39,male,majority,10-19y,university,middle class,0.345726188,TRUE,after 2015,FALSE,FALSE,32765,13000,sedan,2,0,1,FALSE
233200,26-39,female,majority,0-9y,university,middle class,0.584127353,FALSE,before 2015,FALSE,FALSE,10238,14000,sedan,0,0,0,TRUE
667165,40-64,female,majority,20-29y,university,upper class,0.611701818,FALSE,before 2015,TRUE,FALSE,32765,9000,sedan,5,0,1,FALSE
950296,65+,female,majority,30y+,high school,upper class,0.545890074,TRUE,after 2015,FALSE,TRUE,21217,15000,sedan,1,0,0,TRUE
243888,26-39,male,majority,10-19y,none,poverty,0.143656848,FALSE,before 2015,FALSE,FALSE,10238,17000,sedan,1,0,1,FALSE
605896,26-39,female,majority,10-19y,none,poverty,0.326240339,TRUE,before 2015,FALSE,TRUE,32765,13000,sedan,2,0,0,TRUE
871858,26-39,male,minority,0-9y,high school,poverty,0.280654381,FALSE,before 2015,FALSE,TRUE,10238,14000,sedan,0,0,0,TRUE
200829,40-64,female,majority,20-29y,university,upper class,,TRUE,after 2015,TRUE,TRUE,10238,9000,sedan,1,1,1,FALSE
319494,65+,female,majority,0-9y,high school,upper class,0.730677463,TRUE,after 2015,TRUE,TRUE,10238,13000,sedan,0,0,0,FALSE
959164,16-25,male,majority,0-9y,university,middle class,0.578371217,TRUE,before 2015,FALSE,FALSE,10238,13000,sedan,0,0,0,TRUE
444813,40-64,male,majority,20-29y,university,upper class,,TRUE,after 2015,TRUE,TRUE,10238,7000,sedan,2,0,4,FALSE
675192,40-64,male,majority,10-19y,none,middle class,0.481662751,TRUE,before 2015,FALSE,FALSE,10238,10000,sedan,2,0,1,FALSE
546719,40-64,male,majority,10-19y,high school,working class,0.251622709,FALSE,before 2015,TRUE,TRUE,10238,12000,sports car,2,1,1,FALSE
96803,40-64,female,majority,20-29y,university,upper class,0.587289381,TRUE,after 2015,TRUE,FALSE,32765,12000,sedan,1,0,1,FALSE
37956,26-39,female,majority,10-19y,high school,middle class,0.557399602,TRUE,before 2015,FALSE,TRUE,32765,6000,sedan,1,0,0,FALSE
739932,16-25,female,majority,0-9y,high school,poverty,0.428983203,FALSE,before 2015,TRUE,TRUE,32765,12000,sedan,0,0,0,TRUE
103308,65+,female,majority,30y+,university,upper class,0.640323693,TRUE,after 2015,TRUE,TRUE,32765,9000,sedan,5,0,4,FALSE
123892,65+,male,majority,30y+,high school,working class,0.497287853,TRUE,before 2015,FALSE,TRUE,10238,,sedan,2,0,4,FALSE
824793,26-39,male,majority,10-19y,none,working class,0.446647345,TRUE,before 2015,FALSE,TRUE,32765,10000,sedan,5,0,1,FALSE
